date,equity,cash,positions,eligible,rebalanced,market_ok,market_reason,market_ok_streak,blocked
2023-08-21,660051.5798800001,660051.5798800001,0,87,True,False,index_trend_weak,0,"{""star_market"": 1}"
2023-08-22,660051.5798800001,660051.5798800001,0,85,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 1}"
2023-08-23,660051.5798800001,660051.5798800001,0,80,False,False,index_trend_weak,0,"{""star_market"": 1}"
2023-08-24,660051.5798800001,660051.5798800001,0,76,False,False,index_trend_weak,0,"{""limit_down"": 3, ""star_market"": 1}"
2023-08-25,660051.5798800001,660051.5798800001,0,74,False,False,index_trend_weak,0,"{""star_market"": 1}"
2023-08-28,660051.5798800001,660051.5798800001,0,74,True,False,index_trend_weak,0,"{""star_market"": 1}"
2023-08-29,660051.5798800001,660051.5798800001,0,76,False,False,index_trend_weak,0,"{""star_market"": 1}"
2023-08-30,660051.5798800001,660051.5798800001,0,76,False,False,index_trend_weak,0,"{""star_market"": 1}"
2023-08-31,660051.5798800001,660051.5798800001,0,73,False,False,index_trend_weak,0,"{""star_market"": 1}"
2023-09-01,660051.5798800001,660051.5798800001,0,71,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 1}"
2023-09-04,660051.5798800001,660051.5798800001,0,72,True,True,ok,1,"{""star_market"": 1}"
2023-09-05,660051.5798800001,660051.5798800001,0,73,False,True,ok,2,"{""star_market"": 1}"
2023-09-06,660051.5798800001,660051.5798800001,0,72,False,True,ok,3,"{""star_market"": 1}"
2023-09-07,660051.5798800001,660051.5798800001,0,69,False,False,index_trend_weak,0,"{""star_market"": 1}"
2023-09-08,660051.5798800001,660051.5798800001,0,69,False,False,index_trend_weak,0,"{""star_market"": 2}"
2023-09-11,660051.5798800001,660051.5798800001,0,69,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2023-09-12,660051.5798800001,660051.5798800001,0,66,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 2}"
2023-09-13,660051.5798800001,660051.5798800001,0,65,False,False,index_trend_weak,0,"{""star_market"": 3}"
2023-09-14,660051.5798800001,660051.5798800001,0,68,False,False,index_trend_weak,0,"{""star_market"": 2}"
2023-09-15,660051.5798800001,660051.5798800001,0,65,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-09-18,660051.5798800001,660051.5798800001,0,65,True,False,index_trend_weak,0,"{""star_market"": 4}"
2023-09-19,660051.5798800001,660051.5798800001,0,60,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 4}"
2023-09-20,660051.5798800001,660051.5798800001,0,62,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-09-21,660051.5798800001,660051.5798800001,0,59,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-09-22,660051.5798800001,660051.5798800001,0,61,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-09-25,660051.5798800001,660051.5798800001,0,65,True,False,index_trend_weak,0,"{""star_market"": 5}"
2023-09-26,660051.5798800001,660051.5798800001,0,65,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-09-27,660051.5798800001,660051.5798800001,0,66,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-09-28,660051.5798800001,660051.5798800001,0,64,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-10-09,660051.5798800001,660051.5798800001,0,67,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-10,660051.5798800001,660051.5798800001,0,64,True,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-11,660051.5798800001,660051.5798800001,0,64,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-12,660051.5798800001,660051.5798800001,0,61,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-13,660051.5798800001,660051.5798800001,0,61,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-16,660051.5798800001,660051.5798800001,0,60,False,False,index_trend_weak,0,"{""star_market"": 6}"
2023-10-17,660051.5798800001,660051.5798800001,0,57,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 6}"
2023-10-18,660051.5798800001,660051.5798800001,0,58,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-19,660051.5798800001,660051.5798800001,0,54,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-20,660051.5798800001,660051.5798800001,0,50,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-23,660051.5798800001,660051.5798800001,0,45,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 5}"
2023-10-24,660051.5798800001,660051.5798800001,0,45,True,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-25,660051.5798800001,660051.5798800001,0,43,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 5}"
2023-10-26,660051.5798800001,660051.5798800001,0,42,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 5}"
2023-10-27,660051.5798800001,660051.5798800001,0,42,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 5}"
2023-10-30,660051.5798800001,660051.5798800001,0,39,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-10-31,660051.5798800001,660051.5798800001,0,35,True,False,index_trend_weak,0,"{""star_market"": 5}"
2023-11-01,660051.5798800001,660051.5798800001,0,38,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-11-02,660051.5798800001,660051.5798800001,0,36,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-11-03,660051.5798800001,660051.5798800001,0,35,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-11-06,660051.5798800001,660051.5798800001,0,36,False,True,ok,1,"{""limit_up"": 2, ""star_market"": 5}"
2023-11-07,660051.5798800001,660051.5798800001,0,39,True,True,ok,2,"{""limit_up"": 1, ""star_market"": 5}"
2023-11-08,672521.1516100001,16535.151610000044,5,38,False,True,ok,3,"{""star_market"": 5}"
2023-11-09,655765.1516100001,16535.151610000044,5,36,False,True,ok,4,"{""star_market"": 4}"
2023-11-10,666803.1516100001,16535.151610000044,5,33,False,True,ok,5,"{""limit_up"": 1, ""star_market"": 4}"
2023-11-13,690846.1516100001,16535.151610000044,5,34,False,True,ok,6,"{""limit_up"": 1, ""star_market"": 4}"
2023-11-14,699535.1516100001,16535.151610000044,5,34,True,True,ok,7,"{""star_market"": 4}"
2023-11-15,704233.83996,22561.839960000063,5,35,False,True,ok,8,"{""star_market"": 4}"
2023-11-16,703521.83996,22561.839960000063,5,36,False,True,ok,9,"{""star_market"": 4}"
2023-11-17,707277.83996,22561.839960000063,5,38,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-11-20,708880.83996,22561.839960000063,5,39,False,True,ok,1,"{""star_market"": 4}"
2023-11-21,692509.83996,22561.839960000063,5,40,True,True,ok,2,"{""star_market"": 4}"
2023-11-22,689913.6566900001,767.656690000058,6,39,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-11-23,700040.6566900001,767.656690000058,6,45,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-11-24,683051.6566900001,767.656690000058,6,45,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-11-27,683257.2552400001,117218.25524000007,5,44,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 4}"
2023-11-28,687149.2552400001,117218.25524000007,5,47,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 4}"
2023-11-29,682786.2817,283717.28170000005,3,51,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-11-30,679877.2817,283717.28170000005,3,49,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-12-01,676632.2817,283717.28170000005,3,51,False,False,index_trend_weak,0,"{""star_market"": 5}"
2023-12-04,681303.2817,283717.28170000005,3,52,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-12-05,669948.2817,283717.28170000005,3,45,True,False,index_trend_weak,0,"{""star_market"": 4}"
2023-12-06,668437.2817,283717.28170000005,3,45,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-12-07,668472.2817,283717.28170000005,3,44,False,False,index_trend_weak,0,"{""star_market"": 3}"
2023-12-08,683554.2817,283717.28170000005,3,45,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2023-12-11,688754.2817,283717.28170000005,3,50,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2023-12-12,690239.2817,283717.28170000005,3,50,True,False,index_trend_weak,0,"{""star_market"": 3}"
2023-12-13,687963.2817,283717.28170000005,3,47,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-12-14,681480.2817,283717.28170000005,3,47,False,False,index_trend_weak,0,"{""star_market"": 4}"
2023-12-15,681045.2817,283717.28170000005,3,48,False,False,index_trend_weak,0,"{""star_market"": 3}"
2023-12-18,678437.2817,283717.28170000005,3,47,False,False,index_trend_weak,0,"{""star_market"": 3}"
2023-12-19,687914.6257800001,406649.62578000006,2,43,True,False,index_trend_weak,0,"{""star_market"": 3}"
2023-12-20,686738.6257800001,406649.62578000006,2,41,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 2}"
2023-12-21,691787.6257800001,406649.62578000006,2,43,False,False,index_trend_weak,0,"{""star_market"": 3}"
2023-12-22,683732.6257800001,406649.62578000006,2,40,False,False,index_trend_weak,0,"{""star_market"": 2}"
2023-12-25,680366.6257800001,406649.62578000006,2,43,False,False,index_trend_weak,0,"{""star_market"": 2}"
2023-12-26,677129.62578,406649.62578000006,2,41,True,False,index_trend_weak,0,"{""star_market"": 2}"
2023-12-27,686147.6257800001,406649.62578000006,2,42,False,False,index_trend_weak,0,"{""star_market"": 2}"
2023-12-28,686051.6257800001,406649.62578000006,2,42,False,True,ok,1,"{""star_market"": 2}"
2023-12-29,701129.6257800001,406649.62578000006,2,42,False,True,ok,2,"{""limit_up"": 1, ""star_market"": 2}"
2024-01-02,701966.6257800001,406649.62578000006,2,44,False,True,ok,3,"{""star_market"": 1}"
2024-01-03,703880.6257800001,406649.62578000006,2,44,True,True,ok,4,"{""star_market"": 2}"
2024-01-04,704092.3339900001,17270.333990000043,5,42,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-05,704127.3339900001,17270.333990000043,5,44,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-08,692740.33399,17270.333990000043,5,43,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2024-01-09,696708.33399,17270.333990000043,5,43,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-10,693012.33399,17270.333990000043,5,43,True,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-11,704107.3339900001,17270.333990000043,5,44,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2024-01-12,708977.3339900001,17270.333990000043,5,45,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-15,717916.3339900001,17270.333990000043,5,45,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-16,723462.3339900001,17270.333990000043,5,46,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-17,710244.33399,17270.333990000043,5,45,True,False,index_trend_weak,0,"{""star_market"": 2}"
2024-01-18,709616.3339900001,17270.333990000043,5,40,False,False,index_trend_weak,0,"{""limit_up"": 3, ""star_market"": 2}"
2024-01-19,691740.3339900001,17270.333990000043,5,42,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 1}"
2024-01-22,673684.85386,131350.85386000003,4,40,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 1}"
2024-01-23,681202.7802200001,251097.78022000002,3,42,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-01-24,691545.7802200001,251097.78022000002,3,43,True,False,index_trend_weak,0,"{""star_market"": 1}"
2024-01-25,713226.35592,391014.35592,2,44,False,True,ok,1,"{""limit_up"": 2, ""star_market"": 1}"
2024-01-26,716321.35592,391014.35592,2,44,False,True,ok,2,"{""star_market"": 1}"
2024-01-29,719180.35592,391014.35592,2,38,False,True,ok,3,"{""limit_down"": 3, ""star_market"": 1}"
2024-01-30,712888.35592,391014.35592,2,38,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-01-31,718021.35592,391014.35592,2,39,True,False,index_trend_weak,0,"{""star_market"": 1}"
2024-02-01,710601.35592,391014.35592,2,40,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 1}"
2024-02-02,714194.35592,391014.35592,2,41,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-02-05,724881.35592,391014.35592,2,41,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-02-06,716836.35592,391014.35592,2,38,False,True,ok,1,"{""limit_up"": 3, ""star_market"": 1}"
2024-02-07,714905.35592,391014.35592,2,41,True,True,ok,2,"{""limit_up"": 1, ""star_market"": 1}"
2024-02-08,705288.25203,9542.252029999945,5,43,False,True,ok,3,"{""star_market"": 1}"
2024-02-19,767458.25203,9542.252029999945,5,36,False,True,ok,4,"{""limit_up"": 6, ""star_market"": 1}"
2024-02-20,769283.25203,9542.252029999945,5,43,False,True,ok,5,"{""star_market"": 1}"
2024-02-21,756802.25203,9542.252029999945,5,42,False,True,ok,6,"{""star_market"": 2}"
2024-02-22,783019.25203,9542.252029999945,5,45,True,True,ok,7,"{""star_market"": 2}"
2024-02-23,767289.13452,7054.134519999946,6,46,False,True,ok,8,"{""star_market"": 2}"
2024-02-26,745169.13452,7054.134519999946,6,49,False,True,ok,9,"{""star_market"": 2}"
2024-02-27,761487.13452,7054.134519999946,6,50,False,True,ok,10,"{""limit_up"": 1, ""star_market"": 2}"
2024-02-28,754527.13452,7054.134519999946,6,50,False,True,ok,11,"{""limit_down"": 1, ""star_market"": 2}"
2024-02-29,766814.13452,7054.134519999946,6,51,True,True,ok,12,"{""limit_up"": 2, ""star_market"": 2}"
2024-03-01,766014.4381599999,1998.438159999896,6,53,False,True,ok,13,"{""star_market"": 2}"
2024-03-04,793270.4381599999,1998.438159999896,6,55,False,True,ok,14,"{""star_market"": 2}"
2024-03-05,803750.4381599999,1998.438159999896,6,55,False,True,ok,15,"{""star_market"": 2}"
2024-03-06,802781.4381599999,1998.438159999896,6,55,False,True,ok,16,"{""star_market"": 2}"
2024-03-07,810346.4381599999,1998.438159999896,6,55,True,True,ok,17,"{""star_market"": 2}"
2024-03-08,822736.8321599999,4873.832159999889,6,56,False,True,ok,18,"{""limit_up"": 2, ""star_market"": 2}"
2024-03-11,800212.8321599999,4873.832159999889,6,59,False,True,ok,19,"{""star_market"": 2}"
2024-03-12,762533.8321599999,4873.832159999889,6,60,False,True,ok,20,"{""star_market"": 2}"
2024-03-13,762572.8321599999,4873.832159999889,6,61,False,True,ok,21,"{""star_market"": 2}"
2024-03-14,773064.8321599999,4873.832159999889,6,62,True,True,ok,22,"{""star_market"": 2}"
2024-03-15,788805.9730099998,679.9730099998524,6,59,False,True,ok,23,"{""limit_up"": 2, ""star_market"": 2}"
2024-03-18,802416.9730099998,679.9730099998524,6,63,False,True,ok,24,"{""star_market"": 2}"
2024-03-19,793284.9730099998,679.9730099998524,6,64,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-03-20,790282.9730099998,679.9730099998524,6,66,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-03-21,784708.9730099998,679.9730099998524,6,69,True,False,index_trend_weak,0,"{""star_market"": 3}"
2024-03-22,780182.3274999999,175409.32749999984,4,68,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-03-25,784366.3274999999,175409.32749999984,4,69,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-03-26,777505.3274999999,175409.32749999984,4,70,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-03-27,762933.3274999999,175409.32749999984,4,69,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 3}"
2024-03-28,766477.3274999999,175409.32749999984,4,71,True,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 3}"
2024-03-29,786739.3274999999,175409.32749999984,4,72,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2024-04-01,817270.3274999999,175409.32749999984,4,75,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-04-02,829569.3274999998,175409.32749999984,4,75,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-04-03,813264.3274999999,175409.32749999984,4,75,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-04-08,827024.3274999999,175409.32749999984,4,72,True,False,index_trend_weak,0,"{""star_market"": 3}"
2024-04-09,818029.3274999999,175409.32749999984,4,73,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-04-10,807373.3274999999,175409.32749999984,4,73,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-04-11,822889.3274999999,175409.32749999984,4,74,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-04-12,850306.3274999999,175409.32749999984,4,74,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2024-04-15,871302.3274999999,175409.32749999984,4,76,True,False,index_trend_weak,0,"{""limit_up"": 3, ""star_market"": 3}"
2024-04-16,863516.2361399998,551760.2361399998,2,78,False,False,index_trend_weak,0,"{""limit_down"": 3, ""star_market"": 3}"
2024-04-17,876084.2361399998,551760.2361399998,2,78,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2024-04-18,871449.2361399998,551760.2361399998,2,79,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2024-04-19,862997.2361399998,551760.2361399998,2,79,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 2}"
2024-04-22,844204.2361399998,551760.2361399998,2,81,True,False,index_trend_weak,0,"{""star_market"": 2}"
2024-04-23,847416.2361399998,551760.2361399998,2,82,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-04-24,849906.2361399998,551760.2361399998,2,82,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 2}"
2024-04-25,840641.2361399998,551760.2361399998,2,85,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-04-26,869024.2361399998,551760.2361399998,2,79,False,False,index_trend_weak,0,"{""limit_down"": 1, ""limit_up"": 6, ""star_market"": 2}"
2024-04-29,878200.2361399998,551760.2361399998,2,86,True,True,ok,1,"{""star_market"": 2}"
2024-04-30,875231.2361399998,551760.2361399998,2,87,False,True,ok,2,"{""limit_down"": 1, ""star_market"": 2}"
2024-05-06,864302.2361399998,551760.2361399998,2,87,False,True,ok,3,"{""limit_up"": 1, ""star_market"": 3}"
2024-05-07,850261.2361399998,551760.2361399998,2,86,False,True,ok,4,"{""star_market"": 3}"
2024-05-08,849096.2361399998,551760.2361399998,2,86,False,True,ok,5,"{""star_market"": 2}"
2024-05-09,843470.2361399998,551760.2361399998,2,86,True,True,ok,6,"{""limit_up"": 2, ""star_market"": 2}"
2024-05-10,837433.1852599999,500.18525999988924,6,91,False,True,ok,7,"{""star_market"": 2}"
2024-05-13,844678.1852599999,500.18525999988924,6,92,False,True,ok,8,"{""star_market"": 2}"
2024-05-14,831944.1852599999,500.18525999988924,6,89,False,True,ok,9,"{""star_market"": 2}"
2024-05-15,837622.1852599999,500.18525999988924,6,89,False,True,ok,10,"{""limit_down"": 1, ""star_market"": 2}"
2024-05-16,851206.1852599999,500.18525999988924,6,91,True,True,ok,11,"{""star_market"": 1}"
2024-05-17,848647.3079599999,312.30795999986003,6,91,False,True,ok,12,"{""star_market"": 1}"
2024-05-20,867009.3079599999,312.30795999986003,6,91,False,True,ok,13,"{""star_market"": 1}"
2024-05-21,868102.3079599999,312.30795999986003,6,88,False,True,ok,14,"{""star_market"": 1}"
2024-05-22,845120.3079599999,312.30795999986003,6,91,False,True,ok,15,"{""star_market"": 1}"
2024-05-23,846175.3079599999,312.30795999986003,6,93,True,False,index_trend_weak,0,"{""star_market"": 1}"
2024-05-24,820198.3034799999,36091.30347999986,5,94,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-05-27,842448.3034799999,36091.30347999986,5,95,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-05-28,821543.3034799999,36091.30347999986,5,96,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-05-29,820678.3034799999,36091.30347999986,5,96,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-05-30,823875.3034799999,36091.30347999986,5,95,True,False,index_trend_weak,0,"{""star_market"": 1}"
2024-05-31,818664.6053599998,493372.6053599998,2,99,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-06-03,837133.6053599998,493372.6053599998,2,99,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2024-06-04,842811.6053599998,493372.6053599998,2,100,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-06-05,834848.6053599998,493372.6053599998,2,98,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-06-06,835976.6053599998,493372.6053599998,2,95,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2024-06-07,834176.6053599998,493372.6053599998,2,96,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-11,829071.6053599998,493372.6053599998,2,90,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 3}"
2024-06-12,829572.6053599998,493372.6053599998,2,86,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-13,837603.6053599998,493372.6053599998,2,87,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-14,863109.6053599998,493372.6053599998,2,86,True,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 3}"
2024-06-17,875525.8908999998,711361.8908999998,1,84,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2024-06-18,880068.8908999998,711361.8908999998,1,80,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-19,875756.8908999998,711361.8908999998,1,76,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-20,884996.8908999998,711361.8908999998,1,76,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-21,885150.8908999998,711361.8908999998,1,75,True,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-24,881839.8908999998,711361.8908999998,1,73,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-25,882301.8908999998,711361.8908999998,1,70,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-26,877219.8908999998,711361.8908999998,1,66,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2024-06-27,875756.8908999998,711361.8908999998,1,62,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-06-28,879221.8908999998,711361.8908999998,1,60,True,False,index_trend_weak,0,"{""star_market"": 3}"
2024-07-01,882609.8908999998,711361.8908999998,1,59,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-07-02,873600.8908999998,711361.8908999998,1,59,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-07-03,870597.8908999998,711361.8908999998,1,57,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-07-04,869673.8908999998,711361.8908999998,1,60,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-07-05,869673.8908999998,711361.8908999998,1,58,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 3}"
2024-07-08,869519.8908999998,711361.8908999998,1,58,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-07-09,869314.8452899997,869314.8452899997,0,56,False,False,index_trend_weak,0,"{""limit_up"": 3, ""star_market"": 3}"
2024-07-10,869314.8452899997,869314.8452899997,0,56,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 3}"
2024-07-11,869314.8452899997,869314.8452899997,0,60,False,False,index_trend_weak,0,"{""star_market"": 3}"
2024-07-12,869314.8452899997,869314.8452899997,0,59,True,True,ok,1,"{""star_market"": 3}"
2024-07-15,869314.8452899997,869314.8452899997,0,60,False,True,ok,2,"{""star_market"": 3}"
2024-07-16,869314.8452899997,869314.8452899997,0,62,False,True,ok,3,"{""star_market"": 3}"
2024-07-17,869314.8452899997,869314.8452899997,0,64,False,True,ok,4,"{""limit_down"": 1, ""star_market"": 2}"
2024-07-18,869314.8452899997,869314.8452899997,0,66,False,True,ok,5,"{""star_market"": 2}"
2024-07-19,869314.8452899997,869314.8452899997,0,68,True,True,ok,6,"{""star_market"": 3}"
2024-07-22,878753.5253399997,16405.52533999973,5,70,False,True,ok,7,"{""star_market"": 4}"
2024-07-23,858424.5253399997,16405.52533999973,5,68,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-07-24,855473.5253399997,16405.52533999973,5,67,False,False,index_trend_weak,0,"{""star_market"": 5}"
2024-07-25,823466.5253399997,16405.52533999973,5,66,False,False,index_trend_weak,0,"{""star_market"": 5}"
2024-07-26,831746.0642199997,166236.06421999974,4,66,True,False,index_trend_weak,0,"{""star_market"": 5}"
2024-07-29,839454.0642199997,166236.06421999974,4,68,False,False,index_trend_weak,0,"{""star_market"": 5}"
2024-07-30,825677.0642199997,166236.06421999974,4,67,False,False,index_trend_weak,0,"{""star_market"": 5}"
2024-07-31,837709.0642199997,166236.06421999974,4,68,False,False,index_trend_weak,0,"{""star_market"": 5}"
2024-08-01,831863.0642199997,166236.06421999974,4,66,False,False,index_trend_weak,0,"{""star_market"": 5}"
2024-08-02,806442.0642199997,166236.06421999974,4,62,True,False,index_trend_weak,0,"{""limit_down"": 3, ""star_market"": 5}"
2024-08-05,768518.7948299998,319530.79482999974,3,62,False,False,index_trend_weak,0,"{""limit_down"": 2, ""star_market"": 4}"
2024-08-06,781116.0077099997,633828.0077099997,1,61,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-07,780584.0077099997,633828.0077099997,1,59,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-08,782484.0077099997,633828.0077099997,1,56,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-09,785144.0077099997,633828.0077099997,1,54,True,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-12,784840.0077099997,633828.0077099997,1,52,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-13,786284.0077099997,633828.0077099997,1,52,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-14,785524.0077099997,633828.0077099997,1,48,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-15,783928.0077099997,633828.0077099997,1,48,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-16,781648.0077099997,633828.0077099997,1,46,True,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-19,783244.0077099997,633828.0077099997,1,46,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-20,781572.0077099997,633828.0077099997,1,42,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-21,787348.0077099997,633828.0077099997,1,40,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 4}"
2024-08-22,783852.0077099997,633828.0077099997,1,39,False,False,index_trend_weak,0,"{""star_market"": 4}"
2024-08-23,784764.0077099997,633828.0077099997,1,41,True,False,index_trend_weak,0,"{""star_market"": 3}"
2024-08-26,784641.7495499997,784641.7495499997,0,42,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-08-27,784641.7495499997,784641.7495499997,0,43,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-08-28,784641.7495499997,784641.7495499997,0,43,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-08-29,784641.7495499997,784641.7495499997,0,41,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2024-08-30,784641.7495499997,784641.7495499997,0,38,True,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 2}"
2024-09-02,784641.7495499997,784641.7495499997,0,40,False,False,index_trend_weak,0,"{""star_market"": 2}"
